id,title,category,subcategory,price,platform,link,description,unsplash_url,local_path
PROD_188,Amazon Fire TV Stick 4K Max,Electronics,Smart Home,6499.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzIzMTYyMDc5NjcyMjgyOjE3Nzk3ODk0ODE6c3BfYXRmOjMwMDkwMjQzMjQ0MDEzMjo6MDo6&url=%2FAll-New-Amazon-Fire-TV-Stick-4K-Plus%2Fdp%2FB0F7Z6SDBQ%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.ow4kwAjuPCxQzEIBasIY019PFyUeIJxQTrDb_aTQCJj-bqabIOE0MRiqCfQUlLUnR4kgRx8So_g8qUUgdDMggNmJstFWZ5F51Mtfp76_rHGaLXz616kpA97_tbNBckiGiI8ridZ5Sek7EqtNg0xMM-6HK-V0simo6n_B171oCtfsPPrVSEsDF3Zwsp-QYV8sxifrXIVCYlPQNJxhJeeDH_MtZz-RPQm1dpgxys0DmPA.4dpuuE26Yz_aqEJJJ5v4rGdHKvTE-OsAASnLLYBnjJU%26dib_tag%3Dse%26keywords%3DAmazon%2BFire%2BTV%2BStick%2B4K%2BMax%26qid%3D1779789481%26sr%3D8-1-spons%26aref%3DHlcgS2jFko%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=HlcgS2jFko&sp_cr=ZAZ,Premium media streaming device with cinematic 4K streaming and Wi-Fi 6 support.,https://images.unsplash.com/photo-placeholder,data/images/prod_188_electronics.jpg
PROD_189,"WIPRO Smart Extension 4 Socket Extension Boards (White, 2.5 m)",Electronics,Smart Home,1999.0,Flipkart,https://www.flipkart.com/wipro-smart-extension-4-socket-boards/p/itma1206b8afa765?pid=SURGNBUHZKSTZZHC&lid=LSTSURGNBUHZKSTZZHCDHWZ7Z&marketplace=FLIPKART&q=Wipro+Smart+Extension+Strip+4+Socket&store=b8s%2Fprq%2Fgxf&srno=s_1_1&otracker=search&fm=organic&iid=71076a11-6528-4611-ac3e-1dadc984c01c.SURGNBUHZKSTZZHC.SEARCH&ppt=None&ppn=None&ssid=3l5i20g3i80000001779789502746&qH=dd8ae9725f69bed2&ov_redirect=true&ov_redirect=true,"Premium quality WIPRO Smart Extension 4 Socket Extension Boards (White, 2.5 m) designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_189_electronics.jpg
PROD_190,Philips Daily Collection Air Fryer HD9252,Electronics,Home Appliances,7999.0,Flipkart,https://www.flipkart.com/prestige-nutrifry-digital-air-fryer/p/itm909a499ad5b3c,Advanced multi-cook air fryer with digital touch screen UI panel.,https://images.unsplash.com/photo-placeholder,data/images/prod_190_electronics.jpg
PROD_191,Zara Men's Linen Blend Overshirt,Fashion,Shirt,2990.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxOTk0ODk1ODkwMTU0MzI3OjE3Nzk3ODk1MjM6c3BfYXRmOjMwMTAzMTk5NzEwNzUzMjo6MDo6&url=%2FMADHAVISTA-Lightweight-Breathable-Stylish-Everyday%2Fdp%2FB0FMYL1TRZ%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.s1M7NyCUSDDGBmdQrincwsvnwlxtywRDrL2-Qzam6bN4ez0D3u6S_jWN74SAdY4GRxLtgoLS9Ot3BbrzSyaognRTpneBE8LykNYINvLraiZIq9ckCtUVi9PpV6A0PHACbi28ntgV2QFdxThTuryvH72cuVsXc4HIETMFyOHQw3T74Bs2aa40TqB9BYHmxTZ4GXuvQdxODTO5HahryGb5mEKR7TY9jyCRvfkW5iHlEUj_zmwHoLW-f2-S4El0z71irXFZKDmzmLA_k9z6Zg0k83wK8UGl7LsceZBmUUVDUhY.syA1cmGxtUrvDbgWRULtBGQlpWGhBJTEaGTJ_2b7iYA%26dib_tag%3Dse%26keywords%3DZara%2BMen%2527s%2BLinen%2BBlend%2BOvershirt%26qid%3D1779789523%26sr%3D8-1-spons%26aref%3DdbRHtGUoDm%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=dbRHtGUoDm&sp_cr=ZAZ,Elegant lightweight linen-cotton blend buttoned overshirt jacket in clean sand color.,https://images.unsplash.com/photo-placeholder,data/images/prod_191_fashion.jpg
PROD_192,M Q Denim Men Straight Fit Mid Rise Silver Jeans,Fashion,Shirt,1499.0,Flipkart,https://www.flipkart.com/m-q-denim-straight-fit-men-silver-jeans/p/itm5eab3691a1620?pid=JEAH9QVQBEE2YW2F&lid=LSTJEAH9QVQBEE2YW2FJU7ZUB&marketplace=FLIPKART&q=H+M+Men+s+Denim+Classic&store=clo&srno=s_1_1&otracker=search&fm=organic&iid=fe8c488d-8da6-428c-a5b2-1d0423fbf7f4.JEAH9QVQBEE2YW2F.SEARCH&ppt=None&ppn=None&ssid=0htmgybsps0000001779789543174&qH=25cf5b939aec482e&ov_redirect=true,Premium quality M Q Denim Men Straight Fit Mid Rise Silver Jeans designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_192_fashion.jpg
PROD_193,NIKE Men Solid Sports Jacket,Fashion,Outerwear,4995.0,Flipkart,https://www.flipkart.com/nike-full-sleeve-solid-men-jacket/p/itm76aac374b8c4d?pid=JCKHGNMYE8ZHNRD7&lid=LSTJCKHGNMYE8ZHNRD7KFQA8B&marketplace=FLIPKART&q=Nike+Sportswear+Men+s+Windrunner+Jacket&store=clo%2Fqvw%2Fz0g%2Fjbm&srno=s_1_1&otracker=search&fm=organic&iid=50952343-a4ac-4d42-ae49-aa89cb15ed3b.JCKHGNMYE8ZHNRD7.SEARCH&ppt=None&ppn=None&ssid=oqnsdv15c00000001779789563733&qH=d35621f922111c10&ov_redirect=true,Premium quality NIKE Men Solid Sports Jacket designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_193_fashion.jpg
PROD_194,Adidas Originals Men's Trefoil Hoodie,Fashion,Hoodie,3999.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzExNTQyNzc5NTU2NDYyOjE3Nzk3ODk1NzU6c3BfYXRmOjMwMDg1MzM0MTAwMTQzMjo6MDo6&url=%2FBoldfit-Sweatshirt-Sweatshirts-Tailored-Semi-Formal%2Fdp%2FB0FXG2XM39%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.k5RsFDTsguR3xnyRdn7Au0tDjuOPpENfbvC9oq2zPR1JtlJ0biU9Ws4l_K5T__KaZLRlcPqI8qnJPxK8QHjeCBTTdHruyfGpXDfm4MHexfGQODYs4k9AVt8rZi7tDcgF9y4snFGIkFIVycKuhd3-bOqAL0VSLRyYKdSr8NBl4w8Kw-OTiFTdmjDVwCKT8HxBOLx7x7pq69b6F2hJ2Hmxvt5KfI9ilf8SfGIIIG6Cqqm47Fmn4GGbfFOUWme1LO7ey66av_2kuzlszw8NkblyU0PcZqJlIEpVdsmsCuCY0GA.iLb851TFbwFDFuqPbO8_Nw_JHHzJrdVv4gWqC8Bx2UU%26dib_tag%3Dse%26keywords%3DAdidas%2BOriginals%2BMen%2527s%2BTrefoil%2BHoodie%26qid%3D1779789575%26sr%3D8-1-spons%26aref%3DiVLXm4giGM%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=iVLXm4giGM&sp_cr=ZAZ,Pullover winter warm hoodie in black cotton fleece showcasing the iconic white brand logo.,https://images.unsplash.com/photo-placeholder,data/images/prod_194_fashion.jpg
PROD_195,Levi's 501 Original Fit Denim Jeans,Fashion,Jeans,3299.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDk3Mjg3Mzg5OTM3MDA0OjE3Nzk3ODk1ODU6c3BfYXRmOjMwMTEwNjgzNTA2NzYzMjo6MDo6&url=%2FRare-Rabbit-Zeret-Cotton-Plain%2Fdp%2FB0G4X3GBDF%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.HWImMxuq1HPUWb3WM565anTYFmgKKpUzCJyw_D7PIi1q0CBd1tJab2JYhEDDvamQ_3LGDcm5VUrDEUoIg7Moh5oLIA-VGAx9IUuWIQf4XBPqyOw0MrHW6oDF90QDQno9fnjh59bKjHUPhanK7jVtuRw992QQhjhXI25VbburLh_TXM5udw2njLu9rV1wCDQoSA1EZHR524PlNjaoKJUjQqex55CewQ5qqKArarNMMp9BwSNXBJCwjIbYz9S03HOY_tMBb9hX11DH2NRTRjMpv7R0yOgabWMShSek-dY2Wvc.l9vmeIqORuAjmgRvOsIiL7sWymy0gz88AWOxxMXVGKA%26dib_tag%3Dse%26keywords%3DLevi%2527s%2B501%2BOriginal%2BFit%2BDenim%2BJeans%26qid%3D1779789585%26sr%3D8-1-spons%26aref%3Djw0I0Gs64v%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=jw0I0Gs64v&sp_cr=ZAZ,Straight leg button-fly vintage jeans in classic indigo blue heavy denim.,https://images.unsplash.com/photo-placeholder,data/images/prod_195_fashion.jpg
PROD_196,PUMA Clean Sweat Suit Solid Men Track Suit,Fashion,Activewear,3999.0,Flipkart,https://www.flipkart.com/puma-clean-sweat-suit-solid-men-track/p/itm9422a9f1de932?pid=TKSG4PVPTPJCZCHM&lid=LSTTKSG4PVPTPJCZCHMETQYDI&marketplace=FLIPKART&q=Puma+Active+Men+s+Fleece+Tracksuit&store=clo%2Fnyk%2Fzp4&srno=s_1_1&otracker=search&fm=organic&iid=33d10806-f442-4cfd-9c89-fde9472d7c85.TKSG4PVPTPJCZCHM.SEARCH&ppt=None&ppn=None&ssid=crgnf7ad400000001779789603414&qH=705b13a504080c63&ov_redirect=true,Premium quality PUMA Clean Sweat Suit Solid Men Track Suit designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_196_fashion.jpg
PROD_197,Allen Solly Men's Classic Oxford Formal Shirt,Fashion,Shirt,1299.0,Flipkart,https://www.flipkart.com/allen-solly-men-solid-formal-green-shirt/p/itm1c02676271ea6,Crisp business office formal dress shirt in premium textured light blue cotton.,https://images.unsplash.com/photo-placeholder,data/images/prod_197_fashion.jpg
PROD_198,Tommy Hilfiger Men's Chino Trousers,Fashion,Pants,3999.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzA4NDE3NjgzOTI2ODUyOjE3Nzk3ODk2MjU6c3BfYXRmOjMwMTEwNjY0MDYwMTkzMjo6MDo6&url=%2FRare-Rabbit-Essot-Cotton-Trouser%2Fdp%2FB0G52CNKNW%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.WYtac8NcgP36fr_R_HrZrp3IUDLc5Ze7qTmjPwRY9AXeWSWKxU_1ME7AB_c9Wx7Wpo49A11CndhhOsNyxNzDEsQ_3Kc4y4JLL98_2KitjHVyrsm8tnpUDitMO9-QOdM3o-ahjbwZJq-trClFtnw-VxotNXnRuVp86-kowM2rgKkL7TlB5V1FWGzLnexVJlzQBZpvRJdgidQi050pp1VNCn6OUb5J2lO3Bq38-__QDyj3q-KJJQvmICowCWBNnpg-WQctuuIyI78y7GSEfnMcHWHPdFbzXFyHftHzkJSTGIA.Ans6JVTGeGdv_IaUbp5c7vHncnI_xZH2eMAvvWkb2oU%26dib_tag%3Dse%26keywords%3DTommy%2BHilfiger%2BMen%2527s%2BChino%2BTrousers%26qid%3D1779789625%26sr%3D8-1-spons%26aref%3D3F86ohwWLY%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=3F86ohwWLY&sp_cr=ZAZ,Premium slim fit smart-casual chino trousers crafted in durable beige cotton.,https://images.unsplash.com/photo-placeholder,data/images/prod_198_fashion.jpg
PROD_199,Jack & Jones Men's Classic Crewneck Tee,Fashion,T-Shirt,899.0,Flipkart,https://www.flipkart.com/apna-kanha-3-5mm-female-6-35mm-male-plug-stereo-audio-jack-converter-pack-2-adapter/p/itm1c919fd791511,Minimalist street-style crewneck t-shirt made of high-quality organic black cotton.,https://images.unsplash.com/photo-placeholder,data/images/prod_199_fashion.jpg
PROD_200,Wildcraft RN Chtr Suit THUNDER Solid Men Raincoat,Fashion,Outerwear,1999.0,Flipkart,https://www.flipkart.com/wildcraft-rn-chtr-suit-thunder-solid-men-raincoat/p/itmac52414f4650f?pid=RNCGZRGFMC9RVZWK&lid=LSTRNCGZRGFMC9RVZWKLT8OTV&marketplace=FLIPKART&q=Wildcraft+Unisex+Waterproof+Windcheater&store=clo&srno=s_1_1&otracker=search&fm=organic&iid=f1c855d9-5015-4ad2-9e31-cf3909265083.RNCGZRGFMC9RVZWK.SEARCH&ppt=None&ppn=None&ssid=6nz5iygwg00000001779789652160&qH=3a7a9038475984a3&ov_redirect=true,Premium quality Wildcraft RN Chtr Suit THUNDER Solid Men Raincoat designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_200_fashion.jpg
PROD_201,Vero Moda Women's Skinny Jeans,Fashion,Jeans,2499.0,Flipkart,https://www.flipkart.com/search?q=Vero+Moda+Women's+Skinny+Jeans,High-waisted body-hugging daily wear jeans in solid dark blue stretch denim.,https://images.unsplash.com/photo-placeholder,data/images/prod_201_fashion.jpg
PROD_202,Only Women's Regular Fit Denim Jacket,Fashion,Jacket,2999.0,Flipkart,https://www.flipkart.com/search?q=Only+Women's+Regular+Fit+Denim+Jacket,Flowy casual trucker denim jacket featuring classic metallic button accents.,https://images.unsplash.com/photo-placeholder,data/images/prod_202_fashion.jpg
PROD_203,Biba Women's Traditional Anarkali Kurta Set,Fashion,Ethnic,3999.0,Flipkart,https://www.flipkart.com/search?q=Biba+Women's+Traditional+Anarkali+Kurta+Set,Elegant ethnic Indian dress set decorated with delicate gold print details.,https://images.unsplash.com/photo-placeholder,data/images/prod_203_fashion.jpg
PROD_204,s f enterprises Casual Regular Sleeves Self Design Women Brown To...more,Fashion,Sweater,2299.0,Flipkart,https://www.flipkart.com/s-f-enterprises-casual-self-design-women-brown-top/p/itmd302d063adb58?pid=TOPHHGVAB924R2NF&lid=LSTTOPHHGVAB924R2NFKTB8WO&marketplace=FLIPKART&q=H+M+Women+s+Ribbed+Knit&store=clo&srno=s_1_1&otracker=search&fm=organic&iid=15bf3593-c239-4f4f-abe1-4206f40e2528.TOPHHGVAB924R2NF.SEARCH&ppt=None&ppn=None&ssid=5mn8avw1n40000001779789671062&qH=5980aaf160e81dc3&ov_redirect=true,Premium quality s f enterprises Casual Regular Sleeves Self Design Women Brown To...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_204_fashion.jpg
PROD_205,Chuklin Cotton Printed Coat For Women,Fashion,Outerwear,5990.0,Flipkart,https://www.flipkart.com/chuklin-cotton-printed-coat/p/itm540fa35f4619a?pid=CATGDGE86UJUJPGG&lid=LSTCATGDGE86UJUJPGGY22LEI&marketplace=FLIPKART&q=Zara+Women+s+Classic+Trench+Coat&store=clo%2Fupk%2F6zw%2Fhkw&srno=s_1_1&otracker=search&fm=organic&iid=en_gYcXcaCZPinpcw-rjAuuqScim2va23NuaVMeu44GLPxDkcQ7ngRevoynOiZXn1ghzrWlDbcgMthjBn8bMiFYyQ%3D%3D&ppt=None&ppn=None&ssid=0aewchxukw0000001779789692335&qH=78618d580c89eef9&ov_redirect=true,Premium quality Chuklin Cotton Printed Coat For Women designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_205_fashion.jpg
PROD_206,Puma Women's Sports Gym Training Leggings,Fashion,Activewear,2299.0,Flipkart,https://www.flipkart.com/skdreams-solid-women-multicolor-tights/p/itm2724a7a1a47aa,High-performance moisture-wicking active tights featuring dynamic white accents.,https://images.unsplash.com/photo-placeholder,data/images/prod_206_fashion.jpg
PROD_207,Adidas Women's Trefoil Slim Tee,Fashion,T-Shirt,1499.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NTgzMjkxNzI3ODc2MjMzOjE3Nzk3ODk3MTU6c3BfYXRmOjMwMTAyMzk1NTYzNjczMjo6MDo6&url=%2FAdidas-Womens-Fitted-T-Shirt-IM4783_White%2Fdp%2FB0BJ9JFRY3%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.6suMguDyQqBEqZuGhks8im7EjgKO8903AOXvoLvENz3wDV53mbbQPuie7ktLlOHpDULq5nY38crvgbX5jzhc2d01htpUYKurChT5T8obzQi1rEu-vX29ccrHQmeYl88W8AIPRAcrHbt0xSIZIERKl0i_zL93inAswIwzsCT0BWSJbes1YcMhgi9JfNNKdWUcxHei8jXt6zUHmkXW_hafcnksmHrE43sP_kEWH05xq5qSgsZ00XkQORV7ZbpmhwbP8U9TL1QZjDHOAToCkIocyAsR5SqYHaoPIfte3kiFTx8.-DBASxDCji1PSbVRthMu_OC-oPvRcb06SXRvrJkk2yI%26dib_tag%3Dse%26keywords%3DAdidas%2BWomen%2527s%2BTrefoil%2BSlim%2BTee%26qid%3D1779789715%26sr%3D8-1-spons%26aref%3D4exlTA1jAd%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=4exlTA1jAd&sp_cr=ZAZ,Sporty lifestyle casual short sleeve t-shirt in pure organic white cotton.,https://images.unsplash.com/photo-placeholder,data/images/prod_207_fashion.jpg
PROD_208,US Polo Assn Men's Cable Knit Sweater,Fashion,Sweater,2999.0,Flipkart,https://www.flipkart.com/u-s-polo-assn-self-design-crew-neck-casual-men-green-sweater/p/itm80d5ab9d636bd,Elegant winter formal long-sleeve knit pullover styled in classic navy blue.,https://images.unsplash.com/photo-placeholder,data/images/prod_208_fashion.jpg
PROD_209,Peter England Men's Formal Suit Blazer,Fashion,Suit,4999.0,Flipkart,https://www.flipkart.com/peter-england-checkered-single-breasted-casual-men-blazer/p/itmcbfe64b02981c,Polished business dress blazer featuring structured shoulders and black lining.,https://images.unsplash.com/photo-placeholder,data/images/prod_209_fashion.jpg
PROD_210,Van Heusen Men's Formal Cotton Dress Shirt,Fashion,Shirt,1799.0,Flipkart,https://www.flipkart.com/van-heusen-men-checkered-formal-blue-shirt/p/itm9b92dcfc92547,Crisp premium white formal office dress shirt featuring structured collar.,https://images.unsplash.com/photo-placeholder,data/images/prod_210_fashion.jpg
PROD_211,Zara Men's Structured Knit Blazer Jacket,Fashion,Jacket,5990.0,Amazon,https://www.amazon.in/dp/B0FNRNC5T9,Chic smart-casual knit blazer jacket featuring structured shoulders and front button closures.,https://images.unsplash.com/photo-placeholder,data/images/prod_211_fashion.jpg
PROD_212,Baksh collection Men Relaxed Beige Linen Blend Trousers,Fashion,Shirt,1999.0,Flipkart,https://www.flipkart.com/baksh-collection-relaxed-men-beige-trousers/p/itmd07821a2c84ca?pid=TROHNH7G8HJGH9HY&lid=LSTTROHNH7G8HJGH9HYDT0Q8V&marketplace=FLIPKART&q=H+M+Men+s+Linen+Regular&store=clo%2Fash%2Faxc%2Fmmk&srno=s_1_1&otracker=search&fm=organic&iid=en_0gVv9O-2i8r9drD0TIT8XAg7_PTCbgEWJXCJhgPHRcGFWlscd1AMCryFs83kPJEuqv1z6zpAvdpcl1hEtvCkxA%3D%3D&ppt=None&ppn=None&ssid=liveyy8agw0000001779789770695&qH=bc5492257763786a&ov_redirect=true,Premium quality Baksh collection Men Relaxed Beige Linen Blend Trousers designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_212_fashion.jpg
PROD_213,Nike Club Fleece Mens Crewneck Sweatshirt,Fashion,Sweatshirt,3295.0,Amazon,https://www.amazon.in/dp/B0GC4GTKVQ,Sporty fleece casual sweatshirt featuring comfortable crewneck fit and brand logo.,https://images.unsplash.com/photo-placeholder,data/images/prod_213_fashion.jpg
PROD_214,Adidas Men's Essentials 3-Stripes Trackpants,Fashion,Activewear,2499.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTkyNDc4NzMwNzk1MTM4OjE3Nzk3ODk3OTQ6c3BfYXRmOjMwMTAzNjc0OTYwMzczMjo6MDo6&url=%2FJockey-Mens-Polyester-Track-MV25_Graphite_L%2Fdp%2FB0B69FPFQC%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.TXkHu0H9JY91bu7OIuNEZ1QZUeEO2g15ojJZM_zNvOyWNlH4GPCc_x8pxMsdgl-JlbC0cUaQ9v_sPcZ9iC5rvBy6TYuq2Osp_7J7wKbW8k03SG7WPDZzK8pC3sDe3e9Ap_r3j_8IFTreXGx_6zdy3ZKVoRf7IGT1lOf05UgYM3lWR9Y04X9JPMyckhB-fh8DDWwFQMfV7tzTDfC8V9o9ywfzYXc5anHZxum3Zxb_KUyBKBkCuFPUsBAdbjMXEjnVt8IVGb3OPg_AB9eqQlPM70btv7rHSSC2cxEJbY8T5VA.m1gZk8OT9y89Vztc1LDuO4qIG4eFDXibCpPSJWKHemw%26dib_tag%3Dse%26keywords%3DAdidas%2BMen%2527s%2BEssentials%2B3-Stripes%2BTrackpants%26qid%3D1779789793%26sr%3D8-1-spons%26aref%3DJ8ESqYKUTx%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=J8ESqYKUTx&sp_cr=ZAZ,Comfortable sports athletic joggers featuring classic three side stripes.,https://images.unsplash.com/photo-placeholder,data/images/prod_214_fashion.jpg
PROD_215,LEVI'S 512 Men Slim Mid Rise Blue Jeans,Fashion,Jeans,3499.0,Flipkart,https://www.flipkart.com/levi-s-512-slim-men-blue-jeans/p/itmf8cc04a798bf1?pid=JEAHDPF2EMYNGWNA&lid=LSTJEAHDPF2EMYNGWNABWWD9P&marketplace=FLIPKART&q=Levi+s+Men+s+512+Slim&store=clo%2Fvua%2Fk58%2Fi51&srno=s_1_1&otracker=search&fm=organic&iid=en_56_YeGCIQ1Lyfc2vPb4HFQ0CLpkMmRnMhs5S7W-O4s8P92mcXPYMWShez0YhittAUzf4YyiJ_IP7i8RyWjV1ek4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=09sm2v4jsw0000001779789813969&qH=f5a727f64cf8ccf7&ov_redirect=true,Premium quality LEVI'S 512 Men Slim Mid Rise Blue Jeans designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_215_fashion.jpg
PROD_216,Puma Men's Training Full-Zip Gym Jacket,Fashion,Outerwear,2999.0,Amazon,https://www.amazon.in/dp/B0DPD4WKW5,Active athletic full-zip workout jacket styled in lightweight black fabric.,https://images.unsplash.com/photo-placeholder,data/images/prod_216_fashion.jpg
PROD_217,Allen Solly Men's Cotton Chino Slim Pants,Fashion,Pants,1699.0,Flipkart,https://www.flipkart.com/allen-solly-slim-fit-men-grey-trousers/p/itm344e70b7c47c0,Polished everyday casual khaki trousers featuring a modern slim fit.,https://images.unsplash.com/photo-placeholder,data/images/prod_217_fashion.jpg
PROD_218,Tommy Hilfiger Men's Flag Logo Crewneck Tee,Fashion,T-Shirt,1999.0,Amazon,https://www.amazon.in/dp/B0FGK3NNBJ,Luxury street casual t-shirt made from organic long-staple grey cotton.,https://images.unsplash.com/photo-placeholder,data/images/prod_218_fashion.jpg
PROD_219,Zara Women's Plaid Tweed Crop Jacket,Fashion,Jacket,4990.0,Amazon,https://www.amazon.in/dp/B0CFXR1B3Q,Elegant cropped jacket styled in premium multi-color checked tweed fabrics.,https://images.unsplash.com/photo-placeholder,data/images/prod_219_fashion.jpg
PROD_220,YMT Women Cargos,Fashion,Jacket,2999.0,Flipkart,https://www.flipkart.com/ymt-women-cargos/p/itm9d29476d240e1?pid=CRGHHTVYQYYC3VXC&lid=LSTCRGHHTVYQYYC3VXCWAPJR5&marketplace=FLIPKART&q=H+M+Women+s+Oversized+Denim&store=clo&srno=s_1_1&otracker=search&fm=organic&iid=en_q173ID-9LWlsrLhc2hEzJf3RBDB5F1lZOymcuWr2JIb7qnSaOw7Mp_lJe9RDDAalI6Oknrt7d9cmkJw1TqglHA%3D%3D&ppt=None&ppn=None&ssid=a33bbxwlf40000001779789873046&qH=bbc17248e979ac33&ov_redirect=true,Premium quality YMT Women Cargos designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_220_fashion.jpg
PROD_221,Casio G-Shock DW-5600 Matte Black Watch,Accessories,Watches,5495.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5NDc0OTkyNDEwODM4OTY6MTc3OTc4OTg4NjpzcF9hdGY6MzAwNzEyMDc3MDEyMDMyOjowOjo&url=%2FCasio-G-Shock-GM-5600UB-1DR-Digital-Black%2Fdp%2FB0D5HB5Z2Q%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.5-IO5SWE3GzVptHcg8DDY58qu07RLWjHmgiY6SxMT2AutbC-o0k1SPA-asL_d0-YTW5mzdrEMKOKfBATpnVBzLXuyWvRm34bEN1yJE8NK-16D509uQO0ygt_tgH-nY7_PkgfztmZJfd0s7_rYTQppi6mCtX2uq_Fb4dCpkKIA5ZJs50tsjZydpfwfzHf59bSg3NWHsk-oQak1DnPZhLlZ3RXzksxXUBqyLsYjubAkADGAhNH_pCNPS4pcJESLJzAnt1_dirAYY7GQNbDvDwtlMaMePTvVA3bQu5wYEkgSmw.DJ4_A1H9JzbL6lXmuj02gEKYe5LzjivAllH3Fti6N9o%26dib_tag%3Dse%26keywords%3DCasio%2BG-Shock%2BDW-5600%2BMatte%2BBlack%2BWatch%26qid%3D1779789886%26sr%3D8-1-spons%26aref%3Dm8Qm19dgly%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=m8Qm19dgly&sp_cr=ZAZ,Legendary waterproof shock-resistant digital watch in absolute matte black.,https://images.unsplash.com/photo-placeholder,data/images/prod_221_accessories.jpg
PROD_222,Daniel Wellington Classic Sheffield Watch,Accessories,Watches,11999.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NTk4NDI4MzEzMzQzOTc1OjE3Nzk3ODk4OTY6c3BfYXRmOjMwMTA3NTA1NTQ3OTQzMjo6MDo6&url=%2FDaniel-Wellington-Iconic-Ceramic-Black%2Fdp%2FB08X6BJQ5H%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.P0yskwf05i5fljEI4Q31P0aLcBUkubDwB2-u0wo1R8v-Lr8qBLb-Qd3xYzTno_-Phc5zGa-sr1Wd4a9PXO-bc0qeG4hz5oWGhO3Srr4qK42kpZdV4ge4q8O-LetrjCak8SfHuRUTO0gPztdvV0hZkUQkJssQMqIa6oip5SItIwLSbz-2NVa_xmabV7p-L7Pwv-lJL9x2XcNkXuhMn-fx5OVAcVvaSz_MVanWfdaxuxYahzNEYNuwMV6jI-6GOQK92AYkDle-KMU8xPfbDa-PTSZStCY6rLfibKAlbe8BELM.1GPDPkDvZ_6nQW7vUGcE1E8uw-L5Ysrnhg3GnZ3Y4Sc%26dib_tag%3Dse%26keywords%3DDaniel%2BWellington%2BClassic%2BSheffield%2BWatch%26nsdOptOutParam%3Dtrue%26qid%3D1779789896%26sr%3D8-1-spons%26aref%3DLlz8bUMG9a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=Llz8bUMG9a&sp_cr=ZAZ,Minimalist luxury dress timepiece featuring ultra-thin rose gold case and black leather strap.,https://images.unsplash.com/photo-placeholder,data/images/prod_222_accessories.jpg
